,geometry,osid,theme,changetype,name1_text,name2_text,roadlinkid,description,versiondate,name1_language,name2_language,routehierarchy,geometry_length_m,alternatename1_text,alternatename2_text,capturespecification,versionavailabletodate,alternatename1_language,alternatename2_language,roadclassificationnumber,versionavailablefromdate,presenceofpavement_source,presenceofpavement_sideofroad,presenceofpavement_updatedate,presenceofpavement_evidencedate,presenceofpavement_capturemethod,presenceofpavement_averagewidth_m,presenceofpavement_minimumwidth_m,distance_to_point,bearing_to_point,site
15,"LINESTRING (293445.43940153334 681529.5104801218, 293438.4401389165 681499.5078512481, 293412.5247358749 681386.2605089028)",d8d1c6d0-933e-4968-b065-2f8f852c5988,Transport,New,Elizabeth Avenue,,90038061-3c1f-4df8-9036-771771a9b0a3,Pavement,2023-09-14,,,Local Road,146.985,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2020-09-27,Automated Process,2.44,1.0,47.34195920703935,352.8114382171659,GRA2
16,"LINESTRING (293495.98723799386 681373.8156132789, 293500.43590448046 681392.5125787464, 293508.4379034961 681428.5145328105, 293524.43519062526 681499.5053543935, 293530.4363723773 681526.504070393)",e3904143-e621-40bd-9861-78913a9d058c,Transport,Modified Attributes,Oxgang Road,,95122495-8760-4b3b-8173-b4263aba1c54,Pavement,2024-01-05,,,Minor Road,156.536,,,Urban,,,,,2024-01-06T00:00:00Z,Ordnance Survey,Left,2024-01-04,2020-09-27,Automated Process,2.66,1.12,66.36230920793365,60.06023769009289,GRA2
17,"LINESTRING (293522.5022198222 681207.1803227821, 293518.0398206797 681229.516308917, 293507.59842939 681281.7085921543)",eb33f29c-21d5-4409-bd01-f472a144c1d6,Transport,New,Oxgang Road,,b5721817-3c93-4a2b-93e7-e4ad29d067bb,Pavement,2023-09-14,,,Minor Road,76.014,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2017-08-14,Automated Process,2.56,1.07,95.6215449652556,220.15433548598756,GRA2
18,"LINESTRING (293411.44022441376 681381.5104396214, 293417.4355047443 681380.7940175598, 293431.4226965276 681379.1335783158)",f547216e-731e-45d5-b1c7-8bd5e4f646ff,Transport,New,Moray Place,,c5b6a5c9-526b-4376-a57d-4a1b2ae750d6,Pavement,2023-09-14,,,Local Road,20.123,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2017-05-06,Automated Process,3.15,1.04,34.245491517248226,4.207322150524703,GRA2
19,"LINESTRING (293495.44480351754 681371.5574921819, 293500.43590448046 681392.5125787464, 293508.4379034961 681428.5145328105, 293524.43519062526 681499.5053543935, 293529.69243997964 681523.1596980717)",fa30876a-71c9-453c-9f85-5e9b7723d65b,Transport,Modified Attributes,Oxgang Road,,95122495-8760-4b3b-8173-b4263aba1c54,Pavement,2024-01-05,,,Minor Road,155.424,,,Urban,,,,,2024-01-06T00:00:00Z,Ordnance Survey,Right,2024-01-04,2020-09-27,Automated Process,2.08,1.18,64.92454705778054,57.633155747384535,GRA2
0,"LINESTRING (229298.45458872837 675646.6934843116, 229290.76732509775 675649.3265698676, 229267.8182476285 675652.1738225218)",06e3a00e-5b10-4c4b-9270-39c9bfea377d,Transport,New,Oakfield Terrace,,c05751cb-adb6-4a16-b0f6-c5557ba5a580,Pavement,2023-09-14,,,Local Road,31.257,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2017-01-12,Automated Process,1.88,1.79,75.83390432858711,195.27212413048198,GKA8
1,"LINESTRING (229414.27231991134 675734.4946286354, 229410.40068550454 675736.9988688761)",0d9826b7-2383-42a5-8f90-8986b646af6c,Transport,Modified Attributes,James Watt Way,,cd3d5b95-fd6a-4384-bee3-79401aed5bf8,Pavement,2023-11-10,,,Local Road,4.612,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2015-07-15,Automated Process,1.35,1.16,82.92053929535017,73.57365284672858,GKA8
2,"LINESTRING (229393.81786715952 675654.0181298637, 229389.39908171436 675655.4966205148, 229380.6064472456 675656.1118820019, 229369.76793573503 675657.3318080074, 229359.94869271814 675660.6062514966)",0e00200d-1fd0-4956-a9df-5c5b5b27853b,Transport,Modified Geometry And Attributes,Kincaid Court,,88d6ccae-da85-4e66-9952-661882539648,Pavement,2023-11-10,,,Local Road,34.733,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2019-10-31,Automated Process,1.86,1.13,62.39243482056877,159.22321685235352,GKA8
3,"LINESTRING (229381.90873332976 675617.5847997675, 229359.03979866902 675623.7266095149, 229356.94343689812 675624.4781131847)",15483efb-02b9-49ea-8a20-7662814d534d,Transport,New,Oakfield Terrace,,2328d8c5-2025-4d07-afbe-ba067a64700a,Pavement,2023-11-10,,,Local Road,25.904,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Right,2023-11-07,2019-10-31,Automated Process,1.92,1.08,94.84814373225451,185.696255904353,GKA8
4,"LINESTRING (229323.07374635467 675793.0139257153, 229321.18950659558 675794.2250487505, 229313.18570277013 675797.2272023618, 229302.96065288346 675800.3507181717)",15a42d10-ebec-4073-abeb-3d9d9bc95241,Transport,Modified Attributes,James Watt Way,,2d7e2e87-5809-4f41-9d78-82d801f59b49,Pavement,2023-11-10,,,Local Road,21.479,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2015-07-15,Automated Process,2.09,1.02,77.84032506231068,356.1699323398342,GKA8
5,"LINESTRING (229410.1749647511 675737.1415090961, 229403.29757118385 675741.5920452392, 229392.8693482143 675748.27787878)",17f51dd7-2f5a-47f1-962e-cdd70b497305,Transport,Modified Attributes,James Watt Way,,30e77e28-da77-451e-aff8-d20a8c640705,Pavement,2023-11-10,,,Local Road,20.578,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Right,2023-11-07,2016-05-10,Automated Process,1.83,1.42,70.61873808444943,64.94345303642399,GKA8
6,"LINESTRING (229326.27942988972 675679.3545140802, 229326.15632357847 675679.4039565262, 229320.76117908582 675681.3334371512, 229311.7309559858 675682.7382309891)",1aa5eafb-56d6-45ae-b791-4a35327ef124,Transport,New,Kincaid Court,,4d6c835e-ae01-4967-9f2f-846cf736d48d,Pavement,2023-09-14,,,Local Road,15.0,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2019-10-31,Automated Process,1.65,0.84,35.48708179996204,195.13190393658343,GKA8
7,"LINESTRING (229267.8182476285 675652.1738225218, 229261.30351942003 675651.8857369414)",20a8d191-e892-4882-a96e-d97c58c1cb3e,Transport,New,Oakfield Terrace,,be71066a-24cc-4e89-a773-d8114f977773,Pavement,2023-09-14,,,Local Road,6.52,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2017-01-12,Automated Process,1.53,1.53,88.97835143832991,200.55401708047103,GKA8
8,"LINESTRING (229392.8693482143 675748.27787878, 229355.94949911328 675771.9347374474, 229333.4651780777 675786.3516522729)",231552eb-5763-4020-8cf4-d14411742a8d,Transport,New,James Watt Way,,42dbff76-7ad0-4da5-abaa-135f1f826b8b,Pavement,2023-09-14,,,Local Road,70.56,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2015-07-15,Automated Process,1.97,1.49,61.338983660362636,25.32025624856209,GKA8
9,"LINESTRING (229323.81334167896 675680.2432365861, 229320.76117908582 675681.3334371512, 229311.52580555112 675682.7686356506)",2d534c54-045e-4347-9540-61ef1c9a6b39,Transport,New,Kincaid Court,,4d6c835e-ae01-4967-9f2f-846cf736d48d,Pavement,2023-09-14,,,Local Road,12.588,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2019-10-31,Automated Process,1.75,1.08,35.48708179996204,197.05853485563188,GKA8
10,"LINESTRING (229359.94869271814 675660.6062514966, 229358.11553304072 675661.2136299976, 229348.50505568238 675666.1289530548, 229339.98038712246 675672.0933124749, 229339.35853039677 675672.4967701474, 229334.0665094722 675675.9264111306, 229329.43561078745 675678.0484907513, 229326.73483520997 675679.1693520135)",2f3d8afc-9b7f-494e-8184-87d855b7c34b,Transport,Modified Attributes,Kincaid Court,,8b91fc60-e7d0-4d99-85b7-d6dcbb7f00dd,Pavement,2023-11-10,,,Local Road,38.194,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Right,2023-11-07,2019-10-31,Automated Process,1.92,1.17,36.517280332802514,168.62463626158922,GKA8
11,"LINESTRING (229399.69941508648 675743.8960528101, 229392.8693482143 675748.27787878)",396f1448-8a5e-44b2-ae15-cb6651b28593,Transport,Modified Attributes,James Watt Way,,30e77e28-da77-451e-aff8-d20a8c640705,Pavement,2023-11-10,,,Local Road,8.117,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2015-07-15,Automated Process,1.51,0.74,70.61873808444943,60.34647024012094,GKA8
12,"LINESTRING (229298.45458872837 675646.6934843116, 229290.76732509775 675649.3265698676, 229269.82201968055 675651.9273592089)",3ef6eea8-2819-467d-a1cf-c2e7d6a108ed,Transport,New,Oakfield Terrace,,c05751cb-adb6-4a16-b0f6-c5557ba5a580,Pavement,2023-09-14,,,Local Road,29.237,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2019-10-31,Automated Process,1.8,1.19,75.83390432858711,194.92897848021474,GKA8
13,"LINESTRING (229396.7866181705 675653.0315664032, 229410.5576269558 675646.9043788185)",45496684-6353-4469-b68c-b28f18bdf2c5,Transport,New,Kincaid Court,,798ff5e5-8699-406c-be69-1990877d0430,Pavement,2023-09-14,,,Local Road,15.073,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2019-10-31,Automated Process,1.67,0.99,91.22747641790438,160.60446836292226,GKA8
14,"LINESTRING (229267.8753467322 675653.9321031827, 229268.19762991785 675663.1788995087)",50d930d8-8cce-4e17-bad0-162d91290122,Transport,New,Oakfield Terrace,,8aa4eee5-f121-4e76-80a2-33930b4abe88,Pavement,2023-09-14,,,Local Road,9.253,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2019-10-31,Automated Process,1.76,1.26,81.22145351259636,206.24409776327184,GKA8
15,"LINESTRING (229227.2730103262 675751.9905988668, 229281.18819084205 675736.228525483, 229320.25798547405 675722.0240538777)",542705ef-4fdd-4b79-b995-2782f80d671a,Transport,New,East Hamilton Street,,f77b9e11-1ff0-4b17-b87a-434cd888b134,Pavement,2023-09-14,,,A Road Primary,97.739,,,Urban,,,,A8,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2015-07-15,Automated Process,2.61,0.65,11.979905066445271,293.5295164940606,GKA8
16,"LINESTRING (229392.8693482143 675748.27787878, 229355.94949911328 675771.9347374474, 229333.4651780777 675786.3516522729)",666fe1e8-7d3c-4e38-adfa-d740ce68f74d,Transport,New,James Watt Way,,42dbff76-7ad0-4da5-abaa-135f1f826b8b,Pavement,2023-09-14,,,Local Road,70.56,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2016-05-10,Automated Process,2.01,1.01,61.338983660362636,25.32025624856209,GKA8
17,"LINESTRING (229356.94343689812 675624.4781131847, 229336.09451985595 675631.8883853762, 229308.97324732933 675643.0792248386, 229298.55316240093 675646.656154777)",66b8b386-2c42-4037-bacd-6ee16c909384,Transport,Modified Attributes,Oakfield Terrace,,20f36925-9c72-4bc2-a967-e697d1d1c42b,Pavement,2023-11-10,,,Local Road,62.483,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Right,2023-11-07,2019-10-31,Automated Process,1.93,1.18,75.43615343823896,180.25207162803022,GKA8
18,"LINESTRING (229384.36076432554 675618.0783575306, 229395.49840569778 675649.3943090886)",6a601d25-38b1-45c0-86a8-5cb8614530d1,Transport,New,Kincaid Court,,86d52bd2-e4ab-4841-a164-bdde06f966a0,Pavement,2023-09-14,,,Local Road,33.237,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2019-10-31,Automated Process,1.91,1.26,92.84709804567478,176.75734446632578,GKA8
19,"LINESTRING (229265.44406739605 675652.0672424467, 229261.30351942003 675651.8857369414)",76cb309f-7992-44f3-b623-9aff513cd4c0,Transport,New,Oakfield Terrace,,be71066a-24cc-4e89-a773-d8114f977773,Pavement,2023-09-14,,,Local Road,4.146,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2019-10-31,Automated Process,1.59,0.91,90.73611341748375,200.66262754105125,GKA8
20,"LINESTRING (229333.4651780777 675786.3516522729, 229323.07374635467 675793.0139257153)",7701918b-abae-4483-9c89-6fbb9f326347,Transport,Modified Attributes,James Watt Way,,0e981bf5-7d13-45e8-afb5-7a2799b9f641,Pavement,2023-11-10,,,Local Road,12.339,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2015-07-15,Automated Process,1.81,1.47,70.9108271008674,359.2627745923254,GKA8
21,"LINESTRING (229325.32910591047 675675.8821854232, 229322.30092078686 675668.4138749918)",8f62617f-c5c3-4134-bf8b-819719a18780,Transport,New,Kincaid Court,,529b2d99-824b-41c5-b66b-accbf4f491be,Pavement,2023-09-14,,,Local Road,8.059,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2019-10-31,Automated Process,1.79,0.89,39.94088140307187,186.30803520469442,GKA8
22,"LINESTRING (229383.96307655083 675617.0355385342, 229359.03979866902 675623.7266095149, 229357.17760665543 675624.3908494184)",91967b8e-9baf-469c-bf75-bfaafa5a294e,Transport,Modified Attributes,Oakfield Terrace,,2328d8c5-2025-4d07-afbe-ba067a64700a,Pavement,2023-11-10,,,Local Road,27.784,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2017-01-12,Automated Process,1.87,1.5,94.99785669832131,186.03497352490012,GKA8
23,"LINESTRING (229267.87138297668 675653.8319761137, 229268.19762991785 675663.1788995087)",93c96656-b9f6-4c4c-ae2b-074571f2b000,Transport,New,Oakfield Terrace,,8aa4eee5-f121-4e76-80a2-33930b4abe88,Pavement,2023-09-14,,,Local Road,9.353,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2019-10-31,Automated Process,1.76,1.09,81.22145351259636,206.19623450534232,GKA8
24,"LINESTRING (229261.30351942003 675651.8857369414, 229256.7491439228 675651.6760480412)",98bdbf9b-eb92-40a6-baf0-9c17b1c686a3,Transport,New,Oakfield Terrace,,eb4e78aa-715b-4d7c-8116-2f75761c07a4,Pavement,2023-09-14,,,Local Road,4.559,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2019-10-31,Automated Process,1.38,0.76,93.86390966097869,200.98105085814603,GKA8
25,"LINESTRING (229261.30351942003 675651.8857369414, 229256.7491439228 675651.6760480412)",9cdb861f-d4b8-44bf-a228-b643ff1ab5eb,Transport,New,Oakfield Terrace,,eb4e78aa-715b-4d7c-8116-2f75761c07a4,Pavement,2023-09-14,,,Local Road,4.559,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2017-01-12,Automated Process,1.39,1.39,93.86390966097869,200.98105085814603,GKA8
26,"LINESTRING (229229.8739910097 675768.8801823356, 229248.19033540037 675757.2239786307, 229291.19080683438 675741.225629924, 229322.9710220307 675730.0619667964)",9f3e3a2b-a9bb-465f-9de9-fbdbec4a0f38,Transport,New,East Hamilton Street,,458918d5-a4cd-4f27-947e-c63c728a4f9a,Pavement,2023-11-10,,,A Road Primary,101.279,,,Urban,,,,A8,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2016-05-10,Automated Process,2.24,1.06,16.29824730192579,304.8142948978938,GKA8
27,"LINESTRING (229410.18120803506 675737.1412621398, 229405.8278010933 675739.9542723141)",a9370350-a2b5-42ef-b5db-0b56b6baee1c,Transport,Modified Attributes,James Watt Way,,30e77e28-da77-451e-aff8-d20a8c640705,Pavement,2023-11-10,,,Local Road,5.184,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2015-07-15,Automated Process,1.29,0.81,79.37257965455287,70.22955323540555,GKA8
28,"LINESTRING (229333.4651780777 675786.3516522729, 229326.68430842573 675790.7093585377)",a95e9811-edac-4291-b408-8f3ef68f3c49,Transport,Modified Attributes,James Watt Way,,0e981bf5-7d13-45e8-afb5-7a2799b9f641,Pavement,2023-11-10,,,Local Road,8.057,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Right,2023-11-07,2016-05-10,Automated Process,1.67,0.89,70.9108271008674,359.90893462310305,GKA8
29,"LINESTRING (229329.4737394799 675718.6731086182, 229413.18642584767 675688.2287492441, 229487.87710375927 675658.2653355998)",b4be8ab8-6279-4b7e-9df0-038025786451,Transport,Modified Attributes,East Hamilton Street,,e9d5b3be-2f48-4d85-9bde-9702d3d8bd04,Pavement,2023-11-10,,,A Road Primary,169.55,,,Urban,,,,A8,2023-11-11T00:00:00Z,Ordnance Survey,Right,2023-11-07,2016-05-10,Automated Process,2.61,0.52,2.6850130002018715,120.64716563931461,GKA8
30,"LINESTRING (229384.5366557738 675618.5728184138, 229395.68854209722 675649.9327773968)",bc2ffdfd-a836-45e2-b30a-e12146aa4420,Transport,New,Kincaid Court,,86d52bd2-e4ab-4841-a164-bdde06f966a0,Pavement,2023-09-14,,,Local Road,33.28,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2016-05-10,Automated Process,1.96,1.33,92.59856721016749,176.30059197248534,GKA8
31,"LINESTRING (229356.87563933368 675624.5030809828, 229336.09451985595 675631.8883853762, 229308.97324732933 675643.0792248386, 229298.45458872837 675646.6934843116)",beb15ab7-692b-45ba-a573-f0df4d376320,Transport,Modified Attributes,Oakfield Terrace,,20f36925-9c72-4bc2-a967-e697d1d1c42b,Pavement,2023-11-10,,,Local Road,62.51,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2017-01-12,Automated Process,1.94,1.18,75.43516026168724,180.26164676828276,GKA8
32,"LINESTRING (229448.8789743782 675717.1585186605, 229436.9744591921 675723.2006338594, 229434.13616969978 675724.6388607302, 229429.98021326752 675726.7531919712, 229414.27231991134 675734.4946286354, 229410.18120803506 675737.1412621398)",c3880ca5-a916-44e8-b314-6fcd980c7864,Transport,Modified Attributes,James Watt Way,,cd3d5b95-fd6a-4384-bee3-79401aed5bf8,Pavement,2023-11-10,,,Local Road,43.576,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Right,2023-11-07,2016-05-10,Automated Process,1.51,0.69,82.74568715776941,83.65475345718983,GKA8
33,"LINESTRING (229396.7866181705 675653.0315664032, 229389.39908171436 675655.4966205148, 229380.6064472456 675656.1118820019, 229369.76793573503 675657.3318080074, 229359.94869271814 675660.6062514966)",cd1ff3fb-f784-4c80-b86c-f22724431a44,Transport,Modified Attributes,Kincaid Court,,88d6ccae-da85-4e66-9952-661882539648,Pavement,2023-11-10,,,Local Road,37.864,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Right,2023-11-07,2019-10-31,Automated Process,1.88,0.8,62.39243482056877,159.00456335697334,GKA8
34,"LINESTRING (229359.52274039958 675660.7456739229, 229358.11553304072 675661.2136299976, 229348.50505568238 675666.1289530548, 229339.98038712246 675672.0933124749, 229339.35853039677 675672.4967701474, 229334.0665094722 675675.9264111306, 229330.00699886578 675677.7918832848)",cd2cf881-1839-475f-acb1-21cb77074f92,Transport,Modified Attributes,Kincaid Court,,8b91fc60-e7d0-4d99-85b7-d6dcbb7f00dd,Pavement,2023-11-10,,,Local Road,34.196,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2019-10-31,Automated Process,1.91,1.1,37.720289880881154,167.8699162255324,GKA8
35,"LINESTRING (229400.28322656 675651.4781351878, 229410.5576269558 675646.9043788185)",d475e312-a876-4719-ace6-a1964dd2d994,Transport,New,Kincaid Court,,798ff5e5-8699-406c-be69-1990877d0430,Pavement,2023-09-14,,,Local Road,11.246,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2016-05-10,Automated Process,1.74,0.83,94.84763124717372,161.23244796029553,GKA8
36,"LINESTRING (229320.33939237267 675794.5484027863, 229313.18570277013 675797.2272023618, 229288.37996718276 675804.8055096803, 229268.17317619352 675806.1402812714, 229250.6337610381 675804.2495890679, 229241.61856546174 675801.9211554504)",dcf085fa-2dae-4a7e-a5d1-9ac8111ca13c,Transport,Modified Attributes,James Watt Way,,2d7e2e87-5809-4f41-9d78-82d801f59b49,Pavement,2023-11-10,,,Local Road,80.781,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Right,2023-11-07,2019-10-31,Automated Process,1.97,0.96,79.6642228262915,354.57213656751867,GKA8
37,"LINESTRING (229428.55104557567 675727.4559900439, 229419.7556907087 675731.7929308985)",eeb3db3f-91db-47fa-aed6-3a6dfae2cf08,Transport,Modified Attributes,James Watt Way,,cd3d5b95-fd6a-4384-bee3-79401aed5bf8,Pavement,2023-11-10,,,Local Road,9.811,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2007-03-20,Automated Process,1.6,1.0,90.91287574377445,80.6762239549596,GKA8
38,"LINESTRING (229325.35672104533 675675.9479485162, 229322.30092078686 675668.4138749918)",efcc8406-361b-41d2-8953-f34d27f5ba07,Transport,New,Kincaid Court,,529b2d99-824b-41c5-b66b-accbf4f491be,Pavement,2023-09-14,,,Local Road,8.135,,,Urban,,,,,2023-09-15T00:00:00Z,Ordnance Survey,Right,2023-09-13,2019-10-31,Automated Process,1.74,0.8,39.87219119721597,186.30256275320016,GKA8
39,"LINESTRING (229293.9094924415 675803.1157979213, 229288.37996718276 675804.8055096803, 229268.17317619352 675806.1402812714, 229250.6337610381 675804.2495890679, 229241.20122852083 675801.8039679908)",fbd04bfb-9b71-4ac6-b815-ee5f90edf551,Transport,Modified Attributes,James Watt Way,,2d7e2e87-5809-4f41-9d78-82d801f59b49,Pavement,2023-11-10,,,Local Road,53.42,,,Urban,,,,,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2016-05-10,Automated Process,2.06,0.84,94.86730765210774,355.3485702990318,GKA8
40,"LINESTRING (229333.73665858872 675726.2151290489, 229416.1856153284 675696.233107544, 229457.18797610127 675681.2292092354, 229482.1842960488 675670.2236052818, 229501.1883327944 675661.2267220193, 229503.74969122 675659.8997744726)",fdff5fc7-9411-4f13-9fea-fa03dc2869f6,Transport,Modified Attributes,East Hamilton Street,,595b0407-fe4a-4f2d-a1f6-f8af4d9103ab,Pavement,2023-11-10,,,A Road Primary,182.613,,,Urban,,,,A8,2023-11-11T00:00:00Z,Ordnance Survey,Left,2023-11-07,2019-10-31,Automated Process,2.34,0.83,11.229841190415677,115.37443523003549,GKA8
0,"LINESTRING (321592.2953030069 198541.65287103044, 321599.4462490403 198545.23488564725, 321624.44888370915 198555.23609872098)",15bcdd48-3deb-49d8-b2a3-04445e1302cf,Transport,Modified Attributes,Hafod-Yr-Ynys Road,,2cabce83-6465-4a50-9c8d-0f8adabbfbad,Pavement,2023-11-10,,,A Road,34.924,,,Urban,,,,A472,2023-11-11T00:00:00Z,Ordnance Survey,Right,2023-11-07,2021-12-20,Automated Process,2.28,1.49,52.23296180974828,100.90051408348427,CAEB
1,"LINESTRING (321556.57903987984 198518.66971600713, 321585.4511474356 198538.23295711022, 321589.4516531386 198540.2287071122, 321591.96776138974 198541.4911025723)",2f2841fa-bee6-4273-aee4-5912096ab788,Transport,New,Hafod-Yr-Ynys Road,,ac53762b-16e6-416f-ae75-d5a4990d2f87,Pavement,2023-09-14,,,A Road,42.16,,,Urban,,,,A472,2023-09-15T00:00:00Z,Ordnance Survey,Left,2023-09-13,2018-02-26,Automated Process,2.11,1.2,87.44537932858867,93.21667269931572,CAEB
